ds,yhat
2021-05-25,-1.6309702039363954
2021-05-26,-1.8237770707790066
2021-05-27,-2.1106174687757626
2021-05-28,-2.2593107041665426
2021-05-29,-2.214156993331188
2021-05-30,-2.053557948639066
2021-05-31,-1.5386652282459188
2021-06-01,-1.3672086933892857
2021-06-02,-1.247685104070525
2021-06-03,-1.2082663122990882
2021-06-04,-1.0232907195036147
2021-06-05,-0.6439703391719775
2021-06-06,-0.15585372088878358
2021-06-07,0.6726917145675703
2021-06-08,1.1368224568741072
2021-06-09,1.521201490505241
2021-06-10,1.7912573681648436
2021-06-11,2.166851724610578
2021-06-12,2.6917187763078028
2021-06-13,3.276132721521276
2021-06-14,4.148536048354184
2021-06-15,4.601970315211284
2021-06-16,4.920121686806448
2021-06-17,5.068616135994611
2021-06-18,5.268695163352258
2021-06-19,5.566635189341774
2021-06-20,5.876366865214246
2021-06-21,6.431028358097345
2021-06-22,6.529295914107899
2021-06-23,6.461306370161316
2021-06-24,6.199809499892398
2021-06-25,5.97368453188089
2021-06-26,5.8371879025988
2021-06-27,5.7123927177073925
2021-06-28,5.840558414747475
2021-06-29,5.528278463456262
2021-06-30,5.077430694611422
2021-07-01,4.463545455947973
2021-07-02,3.92178415962035
2021-07-03,3.51184492690046
2021-07-04,3.1602861570004825
2021-07-05,3.111803857914321
2021-07-06,2.675312720100515
2021-07-07,2.1496515924818094
2021-07-08,1.514556394107017
2021-07-09,1.0040389762553046
2021-07-10,0.6755420983882608
2021-07-11,0.4523329413647212
2021-07-12,0.5748744044860228
2021-07-13,0.34702156680026963
2021-07-14,0.06186084605946335
2021-07-15,-0.30716867726441865
2021-07-16,-0.532737164881457
2021-07-17,-0.5643031372133772
2021-07-18,-0.48555165061915084
2021-07-19,-0.06285657378967346
2021-07-20,0.0010762323005004126
2021-07-21,-0.006801610740349906
2021-07-22,-0.11862306396183853
2021-07-23,-0.11194792662773276
2021-07-24,0.059657966945382446
2021-07-25,0.3092625477298338
2021-07-26,0.8681596665252898
2021-07-27,1.0322558370043877
2021-07-28,1.088064825078948
2021-07-29,1.0039462491591975
2021-07-30,1.0056118939800043
2021-07-31,1.1398078352508496
2021-08-01,1.3225439922784887
2021-08-02,1.788693596899427
2021-08-03,1.8382646297580556
2021-08-04,1.762268507894094
2021-08-05,1.5338257894132368
2021-08-06,1.381644969171467
2021-08-07,1.3592429626342435
2021-08-08,1.387369034105976
2021-08-09,1.7053716482742063
2021-08-10,1.6173567342411177
2021-08-11,1.4179568349183604
2021-08-12,1.0833533125046135
2021-08-13,0.8446895972384293
2021-08-14,0.7572454534135797
2021-08-15,0.7428348299503507
2021-08-16,1.0411670070106056
2021-08-17,0.9560191852495333
2021-08-18,0.7810390926323463
2021-08-19,0.4908183611159824
2021-08-20,0.31437277084576454
2021-08-21,0.30439703688783376
2021-08-22,0.37975407001012984
2021-08-23,0.7769355313004456
2021-08-24,0.796338766751011
2021-08-25,0.7281755579983547
2021-08-26,0.5436503159719087
2021-08-27,0.4685407923769404
2021-08-28,0.5525461494920261
2021-08-29,0.7119141602174828
2021-08-30,1.180810085773969
2021-08-31,1.2578145635768543
2021-09-01,1.2318204653382914
2021-09-02,1.073237474452352
2021-09-03,1.0075826242302721
2021-09-04,1.0848217101306892
2021-09-05,1.2219194995150733
2021-09-06,1.6543343498023924
2021-09-07,1.6823019322421093
2021-09-08,1.596723925389446
2021-09-09,1.370300522676238
2021-09-10,1.2310417864949164
2021-09-11,1.2315253158778516
2021-09-12,1.291360797744015
2021-09-13,1.6485997110095456
2021-09-14,1.6059374714844048
2021-09-15,1.4565263279905258
2021-09-16,1.1750400848212628
2021-09-17,0.9911276341464927
2021-09-18,0.9586243824028897
2021-09-19,0.9979833793646204
2021-09-20,1.3476652475708235
2021-09-21,1.3103345987055484
2021-09-22,1.178681210049937
2021-09-23,0.9265065698094532
2021-09-24,0.7822118993389948
2021-09-25,0.798055483306618
2021-09-26,0.8926395290291068
2021-09-27,1.302363783080577
2021-09-28,1.327958911378405
2021-09-29,1.2595786156721889
2021-09-30,1.0687628716245565
2021-10-01,0.9817319451371717
2021-10-02,1.048713787176548
2021-10-03,1.1864954614912444
2021-10-04,1.6299338704288076
2021-10-05,1.6782696626317186
2021-10-06,1.6210589389836787
2021-10-07,1.4293599654445304
2021-10-08,1.3293079590915882
2021-10-09,1.3714431847424535
2021-10-10,1.4732505130200841
2021-10-11,1.8706461792756286
2021-10-12,1.864256471981045
2021-10-13,1.7453041530666467
2021-10-14,1.4867413070634652
2021-10-15,1.3167634272693085
2021-10-16,1.2880719164548065
2021-10-17,1.320345229931423
2021-10-18,1.6516565494235402
2021-10-19,1.5846848706321621
2021-10-20,1.4125374002846756
2021-10-21,1.109823927889945
2021-10-22,0.9061197641331188
2021-10-23,0.8551859689162657
2021-10-24,0.8774083581887977
2021-10-25,1.2111941182337935
2021-10-26,1.1591735025908254
2021-10-27,1.0140247368296222
2021-10-28,0.7495626508492566
2021-10-29,0.5942271386630136
2021-10-30,0.6003393113643521
2021-10-31,0.6865856744002119
2021-11-01,1.0894677147661074
2021-11-02,1.1095626985692926
2021-11-03,1.0374119483506474
2021-11-04,0.844675148435276
2021-11-05,0.7576847307328411
2021-11-06,0.8267661825816772
2021-11-07,0.9687826330847922
2021-11-08,1.4186392605740012
2021-11-09,1.4755916590016693
2021-11-10,1.4291730017597608
2021-11-11,1.2503773948388064
2021-11-12,1.1652326242281918
2021-11-13,1.2241276249747701
2021-11-14,1.3443528618889955
2021-11-15,1.7615893491407857
2021-11-16,1.776190975007905
2021-11-17,1.6790758247679476
2021-11-18,1.44286504633701
2021-11-19,1.2954038776890981
2021-11-20,1.2890317943745113
2021-11-21,1.3430617635646291
2021-11-22,1.6952062379037247
2021-11-23,1.6477965118150355
2021-11-24,1.4936130795192204
2021-11-25,1.206967415580792
2021-11-26,1.0171757361603766
2021-11-27,0.9777723141045741
2021-11-28,1.0089655786736018
2021-11-29,1.3490337974574056
2021-11-30,1.3005286845146933
2021-12-01,1.1561008283433494
2021-12-02,0.8895874690444109
2021-12-03,0.7294987623948277
2021-12-04,0.7282704964725549
2021-12-05,0.8047437141672459
2021-12-06,1.195608788668079
2021-12-07,1.2016599400916228
2021-12-08,1.1136766711341846
2021-12-09,0.9035708920369034
2021-12-10,0.7979340155137924
2021-12-11,0.8473500900026042
2021-12-12,0.9689335458139816
2021-12-13,1.397827299226543
2021-12-14,1.4335055328238773
2021-12-15,1.36569614374017
2021-12-16,1.1655603729981259
2021-12-17,1.0592629070677224
2021-12-18,1.0972978280369519
2021-12-19,1.1970286133697254
2021-12-20,1.5941778859085547
2021-12-21,1.58911151796818
2021-12-22,1.472732687118492
2021-12-23,1.217624303755275
2021-12-24,1.0515742807646429
2021-12-25,1.0268504360762152
2021-12-26,1.0626848354015697
2021-12-27,1.3967050164560992
2021-12-28,1.3311585415586888
2021-12-29,1.1587483269678935
2021-12-30,0.8537190073071378
2021-12-31,0.6453305515755463
2022-01-01,0.587087529001551
2022-01-02,0.5991852487208744
2022-01-03,0.9199114041721131
2022-01-04,0.8518505722707712
2022-01-05,0.6877096419793052
2022-01-06,0.4014047233250667
2022-01-07,0.2215457259836921
2022-01-08,0.20068665178629902
2022-01-09,0.25780215694943887
2022-01-10,0.629728053339181
2022-01-11,0.6174118739709283
2022-01-12,0.511790127358502
2022-01-13,0.28493116195369406
2022-01-14,0.1635780709315851
2022-01-15,0.19845784871835048
2022-01-16,0.30681550514922934
2022-01-17,0.7239089975226493
2022-01-18,0.7493093940993397
2022-01-19,0.6728213329530243
2022-01-20,0.46566133655605524
2022-01-21,0.35402729413405815
2022-01-22,0.3884244826988105
2022-01-23,0.48620629668300286
2022-01-24,0.883065331987072
2022-01-25,0.8793193518045036
2022-01-26,0.7658076407566987
2022-01-27,0.5150360548414686
2022-01-28,0.3547051263264511
2022-01-29,0.3369878909607698
2022-01-30,0.38101712416330763
2022-01-31,0.7243193182161387
2022-02-01,0.6690417321037457
2022-02-02,0.5077898828449682
2022-02-03,0.21471565890823205
2022-02-04,0.018992221514124136
2022-02-05,-0.025955937041888727
2022-02-06,-6.559436399128371e-06
2022-02-07,0.33506183546993906
2022-02-08,0.2817738275839307
2022-02-09,0.1327815235403967
2022-02-10,-0.13804983076141697
2022-02-11,-0.3021587686732634
2022-02-12,-0.30703890223996977
2022-02-13,-0.2337639351376256
2022-02-14,0.1544513926260783
2022-02-15,0.15850066155176393
2022-02-16,0.06926215430416482
2022-02-17,-0.14125873214144433
2022-02-18,-0.24638654773632693
2022-02-19,-0.19546606898005775
2022-02-20,-0.07132707255179951
2022-02-21,0.3612122487453755
2022-02-22,0.4016476048314548
2022-02-23,0.3397116617626593
2022-02-24,0.14655527622387662
2022-02-25,0.0483202267966695
2022-02-26,0.09546844329628393
2022-02-27,0.20532598991986883
2022-02-28,0.6135771705234028
2022-03-01,0.6205531436579127
2022-03-02,0.5171303900167442
2022-03-03,0.2758771930288119
2022-03-04,0.12458235042995786
2022-03-05,0.11553267330802348
2022-03-06,0.1679988735928272
2022-03-07,0.5196671205509208
2022-03-08,0.4728625842209636
2022-03-09,0.320382361845307
2022-03-10,0.03657803753857822
2022-03-11,-0.14917584652142352
2022-03-12,-0.18325888440023727
2022-03-13,-0.1453660552612349
2022-03-14,0.2028857489132561
2022-03-15,0.16415356267329323
2022-03-16,0.031184965967798267
2022-03-17,-0.22210359766887577
2022-03-18,-0.36715022764994165
2022-03-19,-0.3515042623294655
2022-03-20,-0.25635532862771915
2022-03-21,0.15490327801054132
2022-03-22,0.18292332144856177
2022-03-23,0.11827934273150459
2022-03-24,-0.06738552131598047
2022-03-25,-0.14781107837280033
2022-03-26,-0.07454654400196031
2022-03-27,0.07082569376654349
2022-03-28,0.5229667230218764
2022-03-29,0.5808402930499286
2022-03-30,0.5336502514752148
2022-03-31,0.3520371448234504
2022-04-01,0.26166677174899977
2022-04-02,0.3125754744279048
2022-04-03,0.42172970632505397
2022-04-04,0.8245348629042786
2022-04-05,0.821137237010465
2022-04-06,0.7023339516743135
2022-04-07,0.4407285695405434
2022-04-08,0.26426617917541484
2022-04-09,0.22551415632322003
2022-04-10,0.24414791599434071
2022-04-11,0.5583787366479742
2022-04-12,0.4711698715987426
2022-04-13,0.27605834560004827
2022-04-14,-0.051777201057068956
2022-04-15,-0.2820661178997177
2022-04-16,-0.36024393940242166
2022-04-17,-0.3650373144267626
2022-04-18,-0.057096249416987876
2022-04-19,-0.1328253849530559
2022-04-20,-0.29859518299368665
2022-04-21,-0.5796913359196579
2022-04-22,-0.7468650124946152
2022-04-23,-0.7471146781838682
2022-04-24,-0.6619938828868295
2022-04-25,-0.2539254383268233
2022-04-26,-0.22223632306396213
2022-04-27,-0.27653424654015224
2022-04-28,-0.4455669518950971
2022-04-29,-0.5036731150457594
2022-04-30,-0.40145829376758907
2022-05-01,-0.22323713290966224
2022-05-02,0.26449386070688197
2022-05-03,0.3593969440772574
2022-05-04,0.34926151609290046
2022-05-05,0.2032368351897766
2022-05-06,0.14546117113866186
2022-05-07,0.22445132465396817
2022-05-08,0.3557090595217335
2022-05-09,0.7732783189236665
2022-05-10,0.7760958754400529
2022-05-11,0.6539489857429368
2022-05-12,0.3786764286421903
2022-05-13,0.17774540034880454
2022-05-14,0.10356916728069465
2022-05-15,0.07602355806709721
2022-05-16,0.33389824010632196
2022-05-17,0.18112799161874515
2022-05-18,-0.08737947413541497
2022-05-19,-0.49467942012746297
2022-05-20,-0.8083536638172849
2022-05-21,-0.9713331620186535
2022-05-22,-1.0595176965579718
2022-05-23,-0.8304529317442138
2022-05-24,-0.9772160022147506
2022-05-25,-1.202689643365455
2022-05-26,-1.5285821844119962
2022-05-27,-1.722054640166255
2022-05-28,-1.7265841747583341
2022-05-29,-1.6196004907420505
2022-05-30,-1.161154504495937
2022-05-31,-1.0477702039902406
2022-06-01,-0.9866601571581142
2022-06-02,-1.0046629949505188
2022-06-03,-0.874765915491798
2022-06-04,-0.5468437807938502
2022-06-05,-0.10515425743800211
2022-06-06,0.6831482672136628
2022-06-07,1.1143253308581107
2022-06-08,1.4740090701111939
2022-06-09,1.7284363382262
2022-06-10,2.0980948770904306
2022-06-11,2.62714566007545
2022-06-12,3.22607778776318
2022-06-13,4.123329294948648
2022-06-14,4.611715657883514
2022-06-15,4.974478376451975
2022-06-16,5.176588497311124
2022-06-17,5.438435750298853
2022-06-18,5.805266142381739
2022-06-19,6.1898238213747945
2022-06-20,6.823930718648176
2022-06-21,7.004846630192006
2022-06-22,7.0212236806252815
2022-06-23,6.84429226351159
2022-06-24,6.701411981022083
2022-06-25,6.64535376180494
2022-06-26,6.59677281249167
2022-06-27,6.795610053624385
2022-06-28,6.547269098325211
2022-06-29,6.148387237934019
2022-06-30,5.577842057209581
2022-07-01,5.070131600889131
2022-07-02,4.684498491023769
2022-07-03,4.347261472875782
2022-07-04,4.303095476367306
2022-07-05,3.8611101467609354
2022-07-06,3.320547611918915
2022-07-07,2.661742758713111
2022-07-08,2.1194848969928453
2022-07-09,1.7521514521031425
2022-07-10,1.4840766876541533
2022-07-11,1.5568953683012254
2022-07-12,1.2757094727198037
2022-07-13,0.9348962670391174
2022-07-14,0.5091980090864899
2022-07-15,0.22722869715763888
2022-07-16,0.14076467166601905
2022-07-17,0.1672779743320941
2022-07-18,0.5414481231965784
2022-07-19,0.5614961210648391
2022-07-20,0.5151547872907927
2022-07-21,0.37091164589400405
2022-07-22,0.351656033989031
2022-07-23,0.5040938768648717
2022-07-24,0.7413861177934989
2022-07-25,1.2947441426845954
2022-07-26,1.4598242179234577
2022-07-27,1.5227339262619266
2022-07-28,1.4512863634510387
2022-07-29,1.4686339551554806
2022-07-30,1.6226461799796301
2022-07-31,1.828488665918369
2022-08-01,2.320138989769589
2022-08-02,2.3966837705689414
2022-08-03,2.3482129861618573
2022-08-04,2.1469505862047567
2022-08-05,2.020756815909715
2022-08-06,2.0223702385923894
2022-08-07,2.071850670629534
2022-08-08,2.407962045624042
2022-08-09,2.334343326677097
2022-08-10,2.145286670131826
2022-08-11,1.8167648483978458
2022-08-12,1.5798458652952032
2022-08-13,1.4898647929477913
2022-08-14,1.4688155581457865
2022-08-15,1.75670264933201
2022-08-16,1.6577012406300202
2022-08-17,1.4659447362461235
2022-08-18,1.1565809810492547
2022-08-19,0.9592337783676004
2022-08-20,0.9272379669827058
2022-08-21,0.9801085821549107
2022-08-22,1.3549815142254387
2022-08-23,1.3528713193774389
2022-08-24,1.2645621714764248
2022-08-25,1.0617700607945508
2022-08-26,0.9707097494124886
2022-08-27,1.0414316774083752
2022-08-28,1.190386455420129
2022-08-29,1.651951714494035
2022-08-30,1.7247646525597138
2022-08-31,1.6976743145994133
2022-09-01,1.5409502165716233
2022-09-02,1.4798797768347873
2022-09-03,1.564119200900791
2022-09-04,1.710255403741693
2022-09-05,2.1533141803625586
2022-09-06,2.1930588737702914
2022-09-07,2.1198949224087693
2022-09-08,1.906018630481686
2022-09-09,1.7789446887959026
2022-09-10,1.7907794198955407
2022-09-11,1.8606998500476113
2022-09-12,2.2263764496629066
2022-09-13,2.1901864542403824
2022-09-14,2.045035762883087
2022-09-15,1.7654302471671817
2022-09-16,1.5809332889722023
2022-09-17,1.545378547581862
2022-09-18,1.5792997637373147
2022-09-19,1.921316778987394
2022-09-20,1.874325615700954
2022-09-21,1.7313111250352664
2022-09-22,1.466423092057017
2022-09-23,1.3084522864353751
2022-09-24,1.3100746529670746
2022-09-25,1.3903243025190857
2022-09-26,1.7860329702360966
2022-09-27,1.7980819820026062
2022-09-28,1.7172831916037343
2022-09-29,1.5155275788552351
2022-09-30,1.4193356501355794
2022-10-01,1.4791755184060578
2022-10-02,1.6120070021597301
2022-10-03,2.052787218707052
2022-10-04,2.1007816958288013
2022-10-05,2.0454956847903953
2022-10-06,1.857862875075962
2022-10-07,1.7638244948213408
2022-10-08,1.813663881159468
2022-10-09,1.9245544526361449
2022-10-10,2.3320565461972196
2022-10-11,2.3364075211298823
2022-10-12,2.228420567397512
2022-10-13,1.980630522872604
2022-10-14,1.8208211002922154
2022-10-15,1.8013002916321132
2022-10-16,1.8413837781484732
2022-10-17,2.1788238573562726
2022-10-18,2.116030426521216
2022-10-19,1.9459016193711782
2022-10-20,1.6429045156873907
2022-10-21,1.4365423274692575
2022-10-22,1.3805766696096855
2022-10-23,1.3954663479367997
2022-10-24,1.7197615146175715
2022-10-25,1.6563007534220153
2022-10-26,1.498029372770076
2022-10-27,1.2190796459353113
2022-10-28,1.0482493563372177
2022-10-29,1.0382468376513558
2022-10-30,1.1081631836674355
2022-10-31,1.4949093880353321
2022-11-01,1.4994646006056602
2022-11-02,1.4127521569829462
2022-11-03,1.2067823056700524
2022-11-04,1.1081960388818115
2022-11-05,1.167576188919294
2022-11-06,1.3019844239109135
2022-11-07,1.7464599116024517
2022-11-08,1.8003239570263205
2022-11-09,1.7531055577290693
2022-11-10,1.575725307797041
2022-11-11,1.4940708281594648
2022-11-12,1.5583289576632269
2022-11-13,1.6855327394634771
2022-11-14,2.111058717253753
2022-11-15,2.134918944288761
2022-11-16,2.0476630926432824
2022-11-17,1.8215288691492924
2022-11-18,1.6839749967582933
2022-11-19,1.6869633704154998
2022-11-20,1.7494498936460938
2022-11-21,2.10882148977831
2022-11-22,2.0671253555972897
2022-11-23,1.9169079039396948
2022-11-24,1.6323035342199466
2022-11-25,1.4425093889011351
2022-11-26,1.401014468723936
2022-11-27,1.4280443401146425
2022-11-28,1.761960109535105
2022-11-29,1.705459092251468
2022-11-30,1.5513953588037306
2022-12-01,1.2738608475237099
2022-12-02,1.101663394354097
2022-12-03,1.0875699071090492
2022-12-04,1.1507754386254168
2022-12-05,1.5283360372456691
2022-12-06,1.5214117140448165
2022-12-07,1.4211363648991302
2022-12-08,1.199753775738813
2022-12-09,1.0841543363763286
2022-12-10,1.1251788521687356
2022-12-11,1.2401483152067148
2022-12-12,1.6643556246014604
2022-12-13,1.697363768701928
2022-12-14,1.628925599438862
2022-12-15,1.4301627904605212
2022-12-16,1.3271372861920603
2022-12-17,1.3701805714957058
2022-12-18,1.4764388549239904
2022-12-19,1.8928516661310426
2022-12-20,1.9079984252368485
2022-12-21,1.8124479736340209
2022-12-22,1.5784295294612756
2022-12-23,1.4333690367276697
2022-12-24,1.4291753864976686
2022-12-25,1.4847359626016783
2022-12-26,1.8373586089024538
2022-12-27,1.7890061195769806
2022-12-28,1.6321404021568797
2022-12-29,1.3408162919275313
2022-12-30,1.1441610042459267
2022-12-31,1.0956074426520046
2023-01-01,1.1153424625046116
2023-01-02,1.441708656773124
2023-01-03,1.3774070117202628
2023-01-04,1.2153185667898143
2023-01-05,0.9295857494884888
2023-01-06,0.7490897505466455
2023-01-07,0.7266922106797981
2023-01-08,0.781702045516248
2023-01-09,1.151305384086992
2023-01-10,1.1368050779515655
2023-01-11,1.029486752903306
2023-01-12,0.8017506763782823
2023-01-13,0.6806442163849384
2023-01-14,0.7171614316886549
2023-01-15,0.8287688000576525
2023-01-16,1.2508932088832645
2023-01-17,1.2832168405991604
2023-01-18,1.2407838586925517
2023-01-19,1.069608189082698
2023-01-20,0.9958125078466444
2023-01-21,1.0697670422480408
2023-01-22,1.2086346542743311
2023-01-23,1.6478680418518774
2023-01-24,1.6875033942803799
2023-01-25,1.6180657646791707
2023-01-26,1.4117241887768723
2023-01-27,1.2958305868461475
2023-01-28,1.3222087781372796
2023-01-29,1.409652940136339
2023-01-30,1.7953724889255684
2023-01-31,1.7812293656738758
2023-02-01,1.6595847715483816
2023-02-02,1.4043952354566396
2023-02-03,1.2446939240497152
2023-02-04,1.2338253546684919
2023-02-05,1.2918945761148544
2023-02-06,1.6571693724508598
2023-02-07,1.632282850063112
2023-02-08,1.5100545779131678
2023-02-09,1.2645710090241316
2023-02-10,1.1246616247116168
2023-02-11,1.1431391648067495
2023-02-12,1.2392648740347205
2023-02-13,1.650176850542273
2023-02-14,1.6771280663693169
2023-02-15,1.6113511414623056
2023-02-16,1.4251892458472712
2023-02-17,1.3456279942028473
2023-02-18,1.423594943432926
2023-02-19,1.576485749549248
2023-02-20,2.0396531331271666
2023-02-21,2.1127032841059767
2023-02-22,2.0854149072347137
2023-02-23,1.9289185207634696
2023-02-24,1.8692692851434523
2023-02-25,1.956778610508212
2023-02-26,2.108562507504429
2023-02-27,2.560042045398625
2023-02-28,2.61124009622668
2023-03-01,2.5526894644059146
2023-03-02,2.3565902685867117
2023-03-03,2.2503504576002222
2023-03-04,2.28587564919344
2023-03-05,2.382067504142054
2023-03-06,2.77626751927467
2023-03-07,2.7704921640820106
2023-03-08,2.6572763797420853
2023-03-09,2.4107653417277426
2023-03-10,2.260190454383913
2023-03-11,2.2590978400250004
2023-03-12,2.32779053109979
2023-03-13,2.7047231037447435
2023-03-14,2.692696331380155
2023-03-15,2.584670276478767
2023-03-16,2.3548368196570197
2023-03-17,2.2320883534888925
2023-03-18,2.2692512959848576
2023-03-19,2.3855456415524676
2023-03-20,2.818008909002433
2023-03-21,2.867731305614251
2023-03-22,2.8257194037289866
2023-03-23,2.6640278757562865
2023-03-24,2.6092942710187192
2023-03-25,2.7120435050286735
2023-03-26,2.889221112788917
2023-03-27,3.375691342155126
2023-03-28,3.4705445746789407
2023-03-29,3.463029062104346
2023-03-30,3.3237443111742264
2023-03-31,3.2782290515818966
2023-04-01,3.3763086393723807
2023-04-02,3.534659418679756
2023-04-03,3.988324930202367
2023-04-04,4.037027648718278
2023-04-05,3.971090845981536
2023-04-06,3.76260795134234
2023-04-07,3.6389928217856067
2023-04-08,3.6522766800828013
2023-04-09,3.7216105590766055
2023-04-10,4.084709830941261
2023-04-11,4.044086524266201
2023-04-12,3.892886320016473
2023-04-13,3.6059701026069875
2023-04-14,3.413376118681424
2023-04-15,3.369531202674273
2023-04-16,3.3956725866584323
2023-04-17,3.7312194509300403
2023-04-18,3.6799423146568504
2023-04-19,3.5357492979696974
2023-04-20,3.273730947368896
2023-04-21,3.1236011079658623
2023-04-22,3.1389032983620595
2023-04-23,3.239444630779845
2023-04-24,3.6626964623113336
2023-04-25,3.7100094004673982
2023-04-26,3.672460717744529
2023-04-27,3.521974409407411
2023-04-28,3.4848494736338296
2023-04-29,3.611063566361284
2023-04-30,3.8168114311716472
2023-05-01,4.336014379853432
2023-05-02,4.466645348726366
2023-05-03,4.496684385965139
2023-05-04,4.395341594301687
2023-05-05,4.386679980720573
2023-05-06,4.519002412018708
2023-05-07,4.7074593852529345
2023-05-08,5.185611541711433
2023-05-09,5.2517895200124185
2023-05-10,5.1950645543392335
2023-05-11,4.986465922949083
2023-05-12,4.852577344852887
2023-05-13,4.844876755227395
2023-05-14,4.882276989377304
2023-05-15,5.202602700737881
2023-05-16,5.108848052069452
2023-05-17,4.8950310307282425
2023-05-18,4.537283379491038
2023-05-19,4.267311495247637
2023-05-20,4.141596264194811
2023-05-21,4.08379309139107
2023-05-22,4.3360712679921125
2023-05-23,4.205241018960265
2023-05-24,3.988487766604927
2023-05-25,3.664356063768787
2023-05-26,3.466121690998207
2023-05-27,3.4509226175945154
