ds,yhat
2021-08-02,116.27811935222607
2021-08-03,120.18397112952017
2021-08-04,113.76441548256348
2021-08-05,116.09485941941415
2021-08-06,117.16763158605121
2021-08-07,118.06537737320616
2021-08-08,128.03601610314615
2021-08-09,131.19295971908363
2021-08-10,135.13542702551655
2021-08-11,128.60817962470773
2021-08-12,130.70615104167257
2021-08-13,131.44132716636182
2021-08-14,131.91550560543556
2021-08-15,141.3946725255837
2021-08-16,144.00871304493586
2021-08-17,147.37130331606028
2021-08-18,140.23932160299364
2021-08-19,141.71725774630318
2021-08-20,141.82398358289973
2021-08-21,141.66551277329492
2021-08-22,150.50948590717016
2021-08-23,152.48509076531366
2021-08-24,155.20325645251472
2021-08-25,147.4164463355274
2021-08-26,148.22351427462218
2021-08-27,147.6369697513848
2021-08-28,146.75626186436386
2021-08-29,154.98341304890374
2021-08-30,156.3016206931457
2021-08-31,158.31778992026616
2021-09-01,149.78216002574084
2021-09-02,149.7935440837337
2021-09-03,148.36689803548444
2021-09-04,146.60681688704938
2021-09-05,153.78266508398542
2021-09-06,154.02902509528707
2021-09-07,154.9662808728911
2021-09-08,145.36064359846247
2021-09-09,144.32907180050697
2021-09-10,141.90642458637234
2021-09-11,139.21845691613674
2021-09-12,145.55637822946642
2021-09-13,145.07667522987157
2021-09-14,145.42103430146392
2021-09-15,135.37569125118884
2021-09-16,134.0756816055523
2021-09-17,131.57135157142625
2021-09-18,129.00075951921232
2021-09-19,135.66370914596854
2021-09-20,135.72113326451446
2021-09-21,136.81467955227134
2021-09-22,127.72583901520368
2021-09-23,127.58010022639121
2021-09-24,126.41349570642646
2021-09-25,125.34517274667694
2021-09-26,133.65172833679154
2021-09-27,135.4670216932634
2021-09-28,138.45085965367554
2021-09-29,131.3031166421963
2021-09-30,133.11428831508303
2021-10-01,133.8842939194702
2021-10-02,134.69590438647202
2021-10-03,144.78995944088896
2021-10-04,148.2660629830035
2021-10-05,152.70357414563472
2021-10-06,146.82219754411625
2021-10-07,149.68761627547275
2021-10-08,151.2794933866378
2021-10-09,152.6654334881418
2021-10-10,163.07660475129273
2021-10-11,166.6086977227585
2021-10-12,170.843029393748
2021-10-13,164.50709123383314
2021-10-14,166.67998427957872
2021-10-15,167.36007093381608
2021-10-16,167.6384434231707
2021-10-17,176.7739215682979
2021-10-18,178.89327254727155
2021-10-19,181.61148074200113
2021-10-20,173.69138890832323
2021-10-21,174.24817855354217
2021-10-22,173.3160455475266
2021-10-23,172.0206981283295
2021-10-24,179.65341724215767
2021-10-25,180.3703984833503
2021-10-26,181.81222884451708
2021-10-27,172.76284245487045
2021-10-28,172.35344321812488
2021-10-29,170.6287670677504
2021-10-30,168.71932357369877
2021-10-31,175.91536518432218
2021-11-01,176.36630704198717
2021-11-02,177.70044949847522
2021-11-03,168.6843416411578
2021-11-04,168.42726327450532
2021-11-05,166.94818309773743
2021-11-06,165.3488139922813
2021-11-07,172.8884912585692
2021-11-08,173.68457144489787
2021-11-09,175.3331763823927
2021-11-10,166.56959177253307
2021-11-11,166.47376816033005
2021-11-12,165.0382526028771
2021-11-13,163.34214352542418
2021-11-14,170.62676799870542
2021-11-15,170.996755052452
2021-11-16,172.0413088818944
2021-11-17,162.49497441701104
2021-11-18,161.44333059225937
2021-11-19,158.8909318993521
2021-11-20,155.935088007406
2021-11-21,161.84118311483604
2021-11-22,160.7432161879084
2021-11-23,160.26437842515105
2021-11-24,149.17697753562956
2021-11-25,146.60716548569042
2021-11-26,142.60181526377758
2021-11-27,138.30116435916258
2021-11-28,143.0129568687404
2021-11-29,140.91179693120893
2021-11-30,139.65856204579262
2021-12-01,128.0592177389693
2021-12-02,125.26852094407552
2021-12-03,121.35598633200482
2021-12-04,117.47775920941295
2021-12-05,122.95014919492978
2021-12-06,121.94855565185233
2021-12-07,122.12664694769776
2021-12-08,112.2751435031008
2021-12-09,111.52569517838745
2021-12-10,109.91722499927648
2021-12-11,108.56837521815804
2021-12-12,116.75179709859442
2021-12-13,118.59399769647672
2021-12-14,121.6955835781297
2021-12-15,114.79122545413213
2021-12-16,116.95480511898029
2021-12-17,118.16708512989086
2021-12-18,119.48950407257612
2021-12-19,130.13980494295163
2021-12-20,134.19317624265125
2021-12-21,139.20371311906598
2021-12-22,133.86549184331338
2021-12-23,137.2186910574679
2021-12-24,139.21807572300244
2021-12-25,140.90742620969536
2021-12-26,151.49560426042444
2021-12-27,155.0579246775721
2021-12-28,159.15763454384208
2021-12-29,152.50679323338227
2021-12-30,154.17199194803405
2021-12-31,154.1422392640442
2022-01-01,153.50261060879376
2022-01-02,161.50937338616092
2022-01-03,162.29028051245635
2022-01-04,163.46486144977035
2022-01-05,153.80403377170305
2022-01-06,152.43450560843297
2022-01-07,149.4053279921131
2022-01-08,145.86022765363865
2022-01-09,151.11146386308556
2022-01-10,149.3389323725712
2022-01-11,148.209373495287
2022-01-12,136.5350322537005
2022-01-13,133.4772621797519
2022-01-14,129.11244885412742
2022-01-15,124.60389624009343
2022-01-16,129.27542708473302
2022-01-17,127.31042316625717
2022-01-18,126.37116018760045
2022-01-19,115.25777819210617
2022-01-20,113.11236746839782
2022-01-21,109.98553023684406
2022-01-22,107.0090416872514
2022-01-23,113.47033904338522
2022-01-24,113.51253937994674
2022-01-25,114.75481281324146
2022-01-26,105.95243103910389
2022-01-27,106.20192935676214
2022-01-28,105.5087287430236
2022-01-29,104.96080837408428
2022-01-30,113.80413429703549
2022-01-31,116.14352316372597
2022-02-01,119.56375028519464
2022-02-02,112.79019985602038
2022-02-03,114.89449789359817
2022-02-04,115.86245334590842
2022-02-05,116.76790151011814
2022-02-06,126.84815508779056
2022-02-07,130.20474681336543
2022-02-08,134.4242817218499
2022-02-09,128.23870915013748
2022-02-10,130.7304702714293
2022-02-11,131.89986437031098
2022-02-12,132.8382476883888
2022-02-13,142.80279117566968
2022-02-14,145.91650278409904
2022-02-15,149.788354116246
2022-02-16,143.17284269388807
2022-02-17,145.17446564171544
2022-02-18,145.81446626715524
2022-02-19,146.20348343106775
2022-02-20,155.6158434912541
2022-02-21,158.18921095783105
2022-02-22,161.54444500313622
2022-02-23,154.4449971152684
2022-02-24,156.00132640139554
2022-02-25,156.23769133078883
2022-02-26,156.2649423572118
2022-02-27,165.35504644904935
2022-02-28,167.64104873640193
2022-03-01,170.73730524095038
2022-03-02,163.39930716849005
2022-03-03,164.72855728086387
2022-03-04,164.73984064743487
2022-03-05,164.5344972829709
2022-03-06,173.37541163349852
2022-03-07,175.3874086312016
2022-03-08,178.17787630555
2022-03-09,170.496923213625
2022-03-10,171.44252111860663
2022-03-11,171.02796753067344
2022-03-12,170.3552705246601
2022-03-13,178.6901684079062
2022-03-14,180.162474294242
2022-03-15,182.3865685688001
2022-03-16,174.1213530193985
2022-03-17,174.4751248703994
2022-03-18,173.47271514404477
2022-03-19,172.22850523081982
2022-03-20,180.0210469705145
2022-03-21,180.99298986322782
2022-03-22,182.77115234457528
2022-03-23,174.12606478649684
2022-03-24,174.17645583658154
2022-03-25,172.95603897139566
2022-03-26,171.58622427435563
2022-03-27,179.35049027430188
2022-03-28,180.394126937228
2022-03-29,182.34419225562112
2022-03-30,173.96901318875328
2022-03-31,174.38270336145524
2022-04-01,173.6120528392859
2022-04-02,172.7694111815849
2022-04-03,181.12729264175476
2022-04-04,182.8184068870839
2022-04-05,185.4559481777743
2022-04-06,177.79346310263145
2022-04-07,178.92975765095707
2022-04-08,178.87618678416686
2022-04-09,178.7299354220923
2022-04-10,187.749007689584
2022-04-11,190.05261642215615
2022-04-12,193.24179550323063
2022-04-13,186.0595460938819
2022-04-14,187.59597009846803
2022-04-15,187.85572841575154
2022-04-16,187.93142925060067
2022-04-17,197.07866175644986
2022-04-18,199.416367514442
2022-04-19,202.5473749605396
2022-04-20,195.218412275547
2022-04-21,196.52505826897217
2022-04-22,196.47897649204646
2022-04-23,196.18104675319796
2022-04-24,204.89611912077706
2022-04-25,206.75309311650685
2022-04-26,209.36515797296363
2022-04-27,201.48951951650815
2022-04-28,202.2320830890258
2022-04-29,201.61444657566628
2022-04-30,200.7468253727952
2022-05-01,208.9026405520609
2022-05-02,210.21847758028008
2022-05-03,212.3142539085916
2022-05-04,203.95292203953633
2022-05-05,204.2451762092598
2022-05-06,203.21651374443852
2022-05-07,201.98026812151392
2022-05-08,209.812338582217
2022-05-09,210.8513158989201
2022-05-10,212.71883376162964
2022-05-11,204.17946279741142
2022-05-12,204.34560536307256
2022-05-13,203.24473214582312
2022-05-14,201.9925679247039
2022-05-15,209.86794239080697
2022-05-16,211.0129977353886
2022-05-17,213.05357598072754
2022-05-18,204.75909823239246
2022-05-19,205.24739104778564
2022-05-20,204.55180005859006
2022-05-21,203.7941994433911
2022-05-22,212.2596165573902
2022-05-23,214.09616894972095
2022-05-24,216.9103811974599
2022-05-25,209.50101830887175
2022-05-26,210.98927118292315
2022-05-27,211.41027685351935
2022-05-28,211.88577973854495
2022-05-29,221.6984295912983
2022-05-30,224.99142673066453
2022-05-31,229.3883579468437
2022-06-01,223.6525566019526
2022-06-02,226.89146369178678
2022-06-03,229.12335109404867
2022-06-04,231.4500354819465
2022-06-05,243.1313201820923
2022-06-06,248.28487760387873
2022-06-07,254.50641494050228
2022-06-08,250.52945313829207
2022-06-09,255.43018955483296
2022-06-10,259.1947964533649
2022-06-11,262.89277217634805
2022-06-12,275.7520683425855
2022-06-13,281.85968979101614
2022-06-14,288.78259250042413
2022-06-15,285.2281908982334
2022-06-16,290.2499257833207
2022-06-17,293.8152257316003
2022-06-18,296.9794600126655
2022-06-19,308.96158855163304
2022-06-20,313.84518938389385
2022-06-21,319.19967458270344
2022-06-22,313.740994299313
2022-06-23,316.45484335298306
2022-06-24,317.41183685893856
2022-06-25,317.69397185631806
2022-06-26,326.5523603867233
2022-06-27,328.10777987975735
2022-06-28,329.9712879843321
2022-06-29,320.9042131304509
2022-06-30,320.0229778795461
2022-07-01,317.36609969810553
2022-07-02,314.06698468077144
2022-07-03,319.4282426308911
2022-07-04,317.6212316809433
2022-07-05,316.30567537688955
2022-07-06,304.28868723774497
2022-07-07,300.7286830199681
2022-07-08,295.7015473158084
2022-07-09,290.37269023895635
2022-07-10,294.0707405146487
2022-07-11,290.98659826174264
2022-07-12,288.7927022727181
2022-07-13,276.30185513453637
2022-07-14,272.6710909647382
2022-07-15,267.9679530194777
2022-07-16,263.34281360959005
2022-07-17,268.1029754663227
2022-07-18,266.4122669947202
2022-07-19,265.91097199107816
2022-07-20,255.37541993860253
2022-07-21,253.92270189585028
2022-07-22,251.5778574774876
2022-07-23,249.23470320719062
2022-07-24,256.3682124313077
2022-07-25,257.0977452033546
2022-07-26,259.020335150777
2022-07-27,250.87114208507018
2022-07-28,251.72895376456992
2022-07-29,251.5840640245373
2022-07-30,251.512121067424
2022-07-31,260.7496488390245
2022-08-01,263.3949211065452
2022-08-02,267.02900024573137
2022-08-03,260.37624327729145
2022-08-04,262.5097221844972
2022-08-05,263.4188920565132
2022-08-06,264.1831106692058
2022-08-07,274.0467254197356
2022-08-08,277.1194229802206
2022-08-09,280.9966717042586
2022-08-10,274.41957907745797
2022-08-11,276.47963212304256
2022-08-12,277.185675690407
2022-08-13,277.6367534872618
2022-08-14,287.09654825727404
2022-08-15,289.69313558908493
2022-08-16,293.0388985851554
2022-08-17,285.8899404532243
2022-08-18,287.3504748553055
2022-08-19,287.43955768269194
2022-08-20,287.2637904348279
2022-08-21,296.09173336380354
2022-08-22,297.82968635750433
2022-08-23,300.31395290282626
2022-08-24,292.2983686686214
2022-08-25,292.88310975717724
2022-08-26,292.08185653782834
2022-08-27,290.9949814318329
2022-08-28,298.8844806537042
2022-08-29,299.8743433355233
2022-08-30,301.5711802308218
2022-08-31,292.72442087146584
2022-09-01,292.4315285769371
2022-09-02,290.70556527862453
2022-09-03,288.6487043832751
2022-09-04,295.52739865793524
2022-09-05,295.4728863996338
2022-09-06,296.10185112191766
2022-09-07,286.1765401080434
2022-09-08,284.8097912843522
2022-09-09,282.0323040357498
2022-09-10,278.9657593678012
2022-09-11,284.8975069083114
2022-09-12,283.9805155533265
2022-09-13,283.8534191742678
2022-09-14,273.2999810850771
2022-09-15,271.45344669207316
2022-09-16,268.36314093738883
2022-09-17,265.1669373122251
2022-09-18,271.16533703343276
2022-09-19,270.520875366719
2022-09-20,270.8777051359948
2022-09-21,260.8544823278546
2022-09-22,259.7471133746191
2022-09-23,257.5965786901505
2022-09-24,255.5276191231554
2022-09-25,262.8229509790876
2022-09-26,263.62294135917705
2022-09-27,265.54558938937583
2022-09-28,257.34614516983083
2022-09-29,258.1218376322338
2022-09-30,257.87906316494343
2022-10-01,257.70665055635317
2022-10-02,266.8509233837291
2022-10-03,269.4162535477124
2022-10-04,272.9859274933924
2022-10-05,266.2826323442005
2022-10-06,268.37400867146863
2022-10-07,269.2405981465367
2022-10-08,269.9497795585444
2022-10-09,279.7313944640001
2022-10-10,282.678739111825
2022-10-11,286.36973045785777
2022-10-12,279.5275435332545
2022-10-13,281.2261610203678
2022-10-14,281.45816172070283
2022-10-15,281.30834423473846
2022-10-16,290.0288943209922
2022-10-17,291.73978398149484
2022-10-18,294.0492254135943
2022-10-19,285.713495938919
2022-10-20,285.8415966048396
2022-10-21,284.4620955509532
2022-10-22,282.6957782681961
2022-10-23,289.8298405267908
2022-10-24,290.01733924338623
2022-10-25,290.8967512825452
2022-10-26,281.25098186046193
2022-10-27,280.21130881226463
2022-10-28,277.8236345393159
2022-10-29,275.22068552696805
2022-10-30,281.6959086566288
2022-10-31,281.40278912256474
2022-11-01,281.9744447799845
2022-11-02,272.1828387053606
2022-11-03,271.14309155905437
2022-11-04,268.88025620168605
2022-11-05,266.5021806249895
2022-11-06,273.2741904783124
2022-11-07,273.3192944196301
2022-11-08,274.23874247798483
2022-11-09,264.77225217882227
2022-11-10,264.00335534743954
2022-11-11,261.92719851484077
2022-11-12,259.6243934327708
2022-11-13,266.33662022792646
2022-11-14,266.16765929139746
2022-11-15,266.7046573494871
2022-11-16,256.67892083225445
2022-11-17,255.17167155605358
2022-11-18,252.18208401355005
2022-11-19,248.80119182782897
2022-11-20,254.28736192717184
2022-11-21,252.76701366958702
2022-11-22,251.85539464557536
2022-11-23,240.31671754112682
2022-11-24,237.26910907338572
2022-11-25,232.75171060748974
2022-11-26,227.8975421195472
2022-11-27,232.00785532324545
2022-11-28,229.25168289567418
2022-11-29,227.2854268551233
2022-11-30,214.911822599417
2022-12-01,211.283761656972
2022-12-02,206.47034384257796
2022-12-03,201.62879975838013
2022-12-04,206.07803611750322
2022-12-05,203.99753413283227
2022-12-06,203.04646332578787
2022-12-07,192.02236201946846
2022-12-08,190.06487735263048
2022-12-09,187.22194003369356
2022-12-10,184.62201389570137
2022-12-11,191.54816644462244
2022-12-12,192.13767909570976
2022-12-13,194.00204293159464
2022-12-14,185.8866701728781
2022-12-15,186.87578911734414
2022-12-16,186.9598693341764
2022-12-17,187.20918613261372
2022-12-18,196.84923766355325
2022-12-19,199.96169959106513
2022-12-20,204.1057293296177
2022-12-21,197.97891714534808
2022-12-22,200.62332056828643
2022-12-23,201.99390022182223
2022-12-24,203.13294065377318
2022-12-25,213.24614804101265
2022-12-26,216.40409271171364
2022-12-27,220.1637964580776
2022-12-28,213.22975505028282
2022-12-29,214.6598310354903
2022-12-30,214.43333887751712
2022-12-31,213.62491529385585
2023-01-01,221.4798809450539
2023-01-02,222.1147803218722
2023-01-03,223.13792280573978
2023-01-04,213.3092417917427
2023-01-05,211.7449362002542
2023-01-06,208.48424765944895
2023-01-07,204.66199859852165
2023-01-08,209.58263009443266
2023-01-09,207.4194584600183
2023-01-10,205.83400431392812
2023-01-11,193.63473962516161
2023-01-12,189.98074277932395
2023-01-13,184.9476371531193
2023-01-14,179.69945658522187
2023-01-15,183.5621902628559
2023-01-16,180.72273491484358
2023-01-17,178.8481120173879
2023-01-18,166.7442945091225
2023-01-19,163.56012715761491
2023-01-20,159.35370562486526
2023-01-21,155.2648427598057
2023-01-22,160.58935605712952
2023-01-23,159.47888228838272
2023-01-24,159.56105250769045
2023-01-25,149.59934548942564
2023-01-26,148.698076155197
2023-01-27,146.86985592009339
2023-01-28,145.20912583675738
2023-01-29,152.96746978853162
2023-01-30,154.25438885101602
2023-01-31,156.6583475222433
2023-02-01,148.9073903247595
2023-02-02,150.07476919364976
2023-02-03,150.1469062100524
2023-02-04,150.1972842078292
2023-02-05,159.46196830985681
2023-02-06,162.0404394837646
2023-02-07,165.5165548564583
2023-02-08,158.61894117899686
2023-02-09,160.42627328029562
2023-02-10,160.9347766148223
2023-02-11,161.23156361351923
2023-02-12,170.56952615310811
2023-02-13,173.06748597280546
2023-02-14,176.3304393634379
2023-02-15,169.1092243169766
2023-02-16,170.50508334534265
2023-02-17,170.53648141784322
2023-02-18,170.3118074779003
2023-02-19,179.10369851319209
2023-02-20,181.04870214352945
2023-02-21,183.767125315081
2023-02-22,176.022405428702
2023-02-23,176.92548196836003
2023-02-24,176.5015295987177
2023-02-25,175.86267941933008
2023-02-26,184.28246242407533
2023-02-27,185.89568328507278
2023-02-28,188.31856160147225
2023-03-01,180.3084642723979
2023-03-02,180.96869262027954
2023-03-03,180.31566950695367
2023-03-04,179.45213663794226
2023-03-05,187.64207937140813
2023-03-06,189.0110707084979
2023-03-07,191.16685595483096
2023-03-08,182.85948732781304
2023-03-09,183.18645943773478
2023-03-10,182.1601802368171
2023-03-11,180.88137932295768
2023-03-12,188.61416516193566
2023-03-13,189.48641983338294
2023-03-14,191.11035244834332
2023-03-15,182.2425228548242
2023-03-16,181.98879146138967
2023-03-17,180.3715370308297
2023-03-18,178.50275367152128
2023-03-19,185.65874967795077
2023-03-20,185.98014927840111
2023-03-21,187.0920318331805
2023-03-22,177.76353399524746
2023-03-23,177.1123846069601
2023-03-24,175.17172773009463
2023-03-25,173.06285775594483
2023-03-26,180.06960074664644
2023-03-27,180.3380529968279
2023-03-28,181.49651942521893
2023-03-29,172.31498328094102
2023-03-30,171.9095806552996
2023-03-31,170.30943657169234
2023-04-01,168.62948562342405
2023-04-02,176.1450080468737
2023-04-03,176.99158680347102
2023-04-04,178.78532091973088
2023-04-05,170.28261752677244
2023-04-06,170.58502567826798
2023-04-07,169.70645729412684
2023-04-08,168.74640614281063
2023-04-09,176.96488345751288
2023-04-10,178.48276363438356
2023-04-11,180.90236369039891
2023-04-12,172.9675682724748
2023-04-13,173.7689538990117
2023-04-14,173.31124992338792
2023-04-15,172.68674104441715
2023-04-16,181.1503258157898
2023-04-17,182.81992250607308
2023-04-18,185.2970459754259
2023-04-19,177.32686940006698
2023-04-20,178.0032285156693
2023-04-21,177.33591164281628
2023-04-22,176.42384765657044
2023-04-23,184.5299149753874
2023-04-24,185.7810725194446
2023-04-25,187.78864653095363
2023-04-26,179.3080975810326
2023-04-27,179.44373582340455
2023-04-28,178.21573768208185
2023-04-29,176.73308524666072
2023-04-30,184.26815943694848
2023-05-01,184.9566944723778
2023-05-02,186.41793249905123
2023-05-03,177.41430586640405
2023-05-04,177.0561163842316
2023-05-05,175.36856408239197
2023-05-06,173.4647441768595
2023-05-07,180.62033892691804
2023-05-08,180.9737058948428
2023-05-09,182.14619401235626
2023-05-10,172.90200634306825
2023-05-11,172.35306943110362
2023-05-12,170.5262518268229
2023-05-13,168.53654044062435
2023-05-14,175.66189161133434
2023-05-15,176.0434492319007
2023-05-16,177.30595315242877
2023-05-17,168.21764987849247
2023-05-18,167.8951601833131
2023-05-19,166.37064279019154
2023-05-20,164.76486135430054
2023-05-21,172.36187233471762
2023-05-22,173.30902896843097
2023-05-23,175.2371295684241
2023-05-24,166.92002919129158
2023-05-25,167.47917816923433
2023-05-26,166.95043714155682
2023-05-27,166.45678759309402
2023-05-28,175.28266821028765
2023-05-29,177.57364553199463
2023-05-30,180.956260502801
2023-05-31,174.19738303659568
2023-06-01,176.4085503835339
2023-06-02,177.61265003602455
2023-06-03,178.91657567999542
2023-06-04,189.585594032832
2023-06-05,193.74313629370155
2023-06-06,198.9908585287755
2023-06-07,194.0683031003858
2023-06-08,198.0576341198393
2023-06-09,200.9508020146833
2023-06-10,203.82275730814638
2023-06-11,215.9064404355141
2023-06-12,221.29324793432937
2023-06-13,227.55380388400275
2023-06-14,223.3983515849609
2023-06-15,227.882220105125
2023-06-16,230.97370169379818
2023-06-17,233.72794085228816
2023-06-18,245.36254290333426
2023-06-19,249.95858428528072
2023-06-20,255.0818367389988
2023-06-21,249.44350557840008
2023-06-22,252.1059242406926
2023-06-23,253.05053145461116
2023-06-24,253.35172525563473
2023-06-25,262.25229848044006
2023-06-26,263.86413826880994
2023-06-27,265.7890056183743
2023-06-28,256.77870260115725
2023-06-29,255.9400802647365
2023-06-30,253.30222755635953
2023-07-01,249.9894523550874
2023-07-02,255.29577854613746
2023-07-03,253.38466293508813
2023-07-04,251.90877074636
2023-07-05,239.66914085572492
2023-07-06,235.8192175482826
2023-07-07,230.43111250932952
2023-07-08,224.6677304784996
2023-07-09,227.85650322364614
2023-07-10,224.18845416959311
2023-07-11,221.33744827404337
2023-07-12,208.11897102273218
2023-07-13,203.69392258016126
2023-07-14,198.13479631155673
2023-07-15,192.5978767195148
2023-07-16,196.3971991176839
2023-07-17,193.7039871516415
2023-07-18,192.16641280502336
2023-07-19,180.56900934598173
2023-07-20,178.03720673072831
2023-07-21,174.60433950483406
2023-07-22,171.38474093455642
2023-07-23,177.64864282352704
